"Case_study";"Scenario";"ID_scenario";"Fleet_segment";"Stock";"Year";"Variable";"Value";"Unit";"Comments"
"SW_Task35";"Diagnosis";"";"ALL";"M.mer19";"2022";"Z";"0.906642516368152";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer19";"2022";"Mean_length_SS_of_exploited_pop";"272.893052334617";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer19";"2022";"SPR";"0.14165357761691";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer19";"2022";"Critical_length_expl_pop";"202.741";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer19";"ALL";"Bpa";"1727.90000054549";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer19";"ALL";"Blim";"863.950000272744";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.mer19";"ALL";"Btrigger";"1295.92500040912";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"ALL";"Bref";NA;"";"BF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"ALL";"SSBref";NA;"";"SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"1998";"SSB_exploited_pop";"5340.21780482928";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"1998";"Total_biomass_exploited_pop";"8769.54795779496";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"1998";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"1998";"SSB_unexploited_pop";"34888.1247192926";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"1998";"Mean_length_of_exploited_pop";"89.7129660899579";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"1998";"Z";"1.84182347307314";"year^-1";""
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"1998";"Mean_length_SS_of_exploited_pop";"119.755289028813";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"1998";"SPR";"0.153314663674519";"";""
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"1998";"Critical_length_expl_pop";"97.961";"mm";""
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"1999";"SSB_exploited_pop";"5340.21780482928";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"1999";"Total_biomass_exploited_pop";"8769.54795779496";"tons";""
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"1999";"SSB_SSBref";NA;"";"SSB_SSBF0.1"
"SW_Task35";"Diagnosis";"";"ALL";"M.bar1718";"1999";"SSB_unexploited_pop";"34888.1247192926";"tons";""
